fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
8.0,2013-08-05 18:51:48 UTC,-74.005895,40.740176,-73.984341,40.737139,1
4.5,2014-02-13 20:12:00 UTC,-74.002832,40.73096500000001,-73.99878000000002,40.733297,5
7.5,2013-07-05 19:04:00 UTC,-73.999873,40.733157,-74.00248,40.750282,4
8.5,2010-08-15 11:11:00 UTC,-73.97873,40.760082,-74.00130300000002,40.756385,1
6.5,2011-07-15 23:14:00 UTC,-73.98236700000002,40.772487,-73.965062,40.775048,3
6.5,2009-04-18 11:49:00 UTC,-73.927773,40.770022,-73.918848,40.759227,1
4.1,2011-01-26 14:56:34 UTC,-73.96911999999998,40.758496,-73.966071,40.764415,1
13.0,2014-09-19 16:21:18 UTC,-73.971357,40.76080200000001,-73.991434,40.748764,1
5.5,2013-07-16 01:00:42 UTC,-73.98004499999998,40.760342,-73.98425999999998,40.77495,1
4.5,2013-04-15 22:25:00 UTC,-74.005625,40.745727,-73.999472,40.748997,2
10.1,2010-03-24 06:45:43 UTC,-73.995384,40.744446,-74.011737,40.703119,1
5.3,2010-12-20 16:45:17 UTC,-73.957944,40.71768,-73.963074,40.710247,1
7.0,2014-12-12 06:20:19 UTC,-73.955136,40.773428,-73.97291899999998,40.785525,1
6.1,2011-07-11 15:00:55 UTC,-73.976883,40.757954,-73.98273,40.763779,1
4.1,2009-08-08 10:34:17 UTC,-73.979877,40.765175,-73.969027,40.760687,1
18.0,2013-05-06 00:24:00 UTC,-73.964387,40.712607,-73.884167,40.748732,1
15.3,2009-06-08 21:42:00 UTC,-73.95925,40.819388,-73.96602,40.76152800000001,1
15.3,2011-06-25 19:50:00 UTC,-73.977597,40.758523,-74.003798,40.717753,1
7.5,2014-02-22 04:03:00 UTC,-73.978277,40.686782,-73.952215,40.732997,5
4.5,2014-09-23 00:48:00 UTC,-73.973535,40.792162,-73.96876999999998,40.798832,1
8.5,2010-07-16 19:50:00 UTC,-74.000442,40.718678,-73.982413,40.727922,6
7.3,2010-10-16 10:09:42 UTC,-73.999452,40.761338,-73.978348,40.752601,2
3.7,2011-12-16 04:05:49 UTC,-73.997268,40.736801,-73.98655,40.733007,1
6.0,2013-03-11 12:37:00 UTC,0.0,0.0,0.0,0.0,5
9.5,2014-06-10 07:17:31 UTC,0.0,0.0,0.0,0.0,1
7.7,2012-02-09 12:13:50 UTC,-73.954621,40.784133,-73.97824399999998,40.773153,1
8.5,2014-10-11 00:00:54 UTC,-73.990504,40.718645,-73.97372,40.743632,1
12.9,2011-12-06 21:42:35 UTC,-74.001954,40.726311,-73.990111,40.774657,1
6.5,2010-11-05 22:31:00 UTC,-73.98940999999998,40.720805,-73.976038,40.732582,5
6.0,2013-03-02 16:03:00 UTC,-73.96956999999998,40.763275,-73.955572,40.764342,1
7.3,2012-08-30 20:46:40 UTC,-73.977646,40.784301,-73.95321,40.791104,2
8.2,2009-01-11 04:07:11 UTC,-73.99500400000002,40.739238,-73.992652,40.763637,1
15.3,2010-10-01 07:44:02 UTC,-74.0038,40.72557800000001,-73.962549,40.761751,1
22.0,2013-07-02 17:49:20 UTC,0.0,0.0,0.0,0.0,3
33.83,2013-08-28 20:07:00 UTC,-73.988952,40.748162,-73.926618,40.776102,6
12.5,2015-04-30 09:20:27 UTC,-73.98259735107422,40.76377868652344,-73.97503662109375,40.7530517578125,1
5.7,2010-03-20 17:39:59 UTC,-73.97142,40.76351500000001,-73.95904200000003,40.783312,1
5.7,2011-09-14 16:14:00 UTC,-73.980048,40.759577,-73.971762,40.748923,1
6.9,2009-11-07 17:45:00 UTC,-74.002717,40.718472,-73.993437,40.727572,2
5.5,2013-10-09 18:13:00 UTC,-73.956845,40.766727,-73.948353,40.780615,1
32.1,2010-05-01 23:57:00 UTC,-73.77675699999998,40.645288,-73.96759300000002,40.681272,1
10.5,2014-07-26 11:42:45 UTC,-73.992263,40.749209,-73.992176,40.769029,1
6.9,2011-01-03 13:44:14 UTC,-73.948259,40.782465,-73.959818,40.76672,1
4.1,2011-08-22 02:11:22 UTC,-73.988551,40.727546,-73.979961,40.733533,1
9.5,2013-03-30 11:58:47 UTC,-73.975325,40.760563,-73.984291,40.769876,1
22.5,2013-02-28 11:04:16 UTC,-73.994697,40.737284,-73.966759,40.789002,1
2.9,2011-10-16 16:45:03 UTC,-73.991574,40.729747,-73.98992700000002,40.73328,2
8.5,2011-10-23 15:55:00 UTC,-73.917962,40.770003,-73.90243199999998,40.74569,1
11.5,2015-06-18 20:16:03 UTC,-73.99761962890625,40.741065979003906,-74.00840759277344,40.7116813659668,1
16.0,2014-08-24 23:30:21 UTC,-73.989215,40.756163,-73.94785300000002,40.780443,2
17.5,2013-09-18 09:31:27 UTC,-73.976487,40.776027,-73.985416,40.749591,1
21.3,2010-10-28 14:51:00 UTC,-73.979125,40.762238,-73.921847,40.741967,2
10.5,2012-12-03 23:28:00 UTC,-73.95509,40.764307,-73.97658,40.751777,1
9.3,2011-02-23 20:13:45 UTC,-73.97213199999999,40.759497,-73.97286899999997,40.785417,1
23.0,2015-02-01 01:40:16 UTC,-73.98750305175781,40.75082778930664,-73.94803619384766,40.8144760131836,1
12.9,2009-09-09 09:08:24 UTC,-73.951038,40.782594,-73.97596999999998,40.753869,1
9.7,2011-10-08 13:26:30 UTC,-74.002061,40.720987,-74.00555899999998,40.745637,1
17.0,2013-10-12 03:34:00 UTC,-73.985225,40.72760200000001,-73.988175,40.77956,6
10.5,2013-02-10 02:41:00 UTC,-73.97798,40.748297,-74.004587,40.734162,1
17.3,2011-07-16 17:47:00 UTC,-73.97708,40.75207,-73.98963,40.701553,1
7.0,2014-12-13 00:54:00 UTC,-73.965695,40.758905,-73.97928,40.740042,5
30.5,2009-09-09 19:34:48 UTC,-73.870389,40.773855,-74.006135,40.74130200000001,1
10.9,2011-03-04 07:12:00 UTC,-73.853128,40.83541500000001,-73.853703,40.834472,5
7.5,2013-03-22 01:03:36 UTC,-74.00331800000002,40.733147,-74.003827,40.741847,3
11.0,2012-12-13 06:44:00 UTC,-73.953352,40.77957,-73.978493,40.75375800000001,1
3.7,2012-03-07 20:50:00 UTC,-73.994597,40.74559,-74.002593,40.75001500000001,1
3.0,2009-03-10 01:32:57 UTC,-73.99862900000002,40.713594,-73.998906,40.713627,1
9.0,2014-06-14 00:15:54 UTC,-73.989026,40.721676,-73.997853,40.72069000000001,3
7.5,2013-05-20 16:55:58 UTC,-73.997361,40.757189,-73.985712,40.779462,2
4.9,2009-12-29 00:14:22 UTC,-73.99561,40.738755,-73.98478399999998,40.732225,2
10.5,2011-04-21 15:48:00 UTC,-74.0014,40.75658,-73.994372,40.728248,1
17.7,2009-10-09 16:07:52 UTC,-74.003057,40.708432,-73.991804,40.761432,1
3.7,2011-12-29 17:11:00 UTC,-73.955658,40.784468,-73.956905,40.777862,1
12.9,2011-04-11 17:28:00 UTC,-74.01619000000002,40.7089,-73.996038,40.748723,2
13.5,2014-04-04 21:09:00 UTC,-74.001875,40.72803,-73.977227,40.743108,1
10.0,2014-04-12 10:50:33 UTC,-73.98984399999998,40.734155,-74.008411,40.73817,1
7.7,2012-05-03 14:54:00 UTC,-73.972045,40.754442,-73.9737,40.76313,5
9.5,2014-03-01 20:28:00 UTC,-73.993783,40.756977,-73.987325,40.736027,1
8.9,2011-03-25 21:57:15 UTC,-73.994109,40.745978,-73.965276,40.755252,1
10.0,2014-03-05 13:40:00 UTC,-73.997727,40.724302,-74.00195,40.740437,5
7.0,2014-02-24 21:24:08 UTC,-73.98483399999998,40.774226,-73.979073,40.791108,1
4.9,2009-10-05 08:24:00 UTC,-73.964842,40.755612,-73.967023,40.761278,1
4.9,2012-03-03 09:58:53 UTC,-73.993985,40.75168,-73.993787,40.756458,1
3.5,2013-08-28 12:01:23 UTC,-73.95525400000002,40.788515,-73.964405,40.792546,1
6.5,2012-11-23 19:20:00 UTC,-73.967202,40.76664,-73.97350300000002,40.754002,5
11.7,2009-04-20 16:36:00 UTC,-73.99124,40.696852,-73.98942,40.736453,1
12.5,2010-11-14 16:30:00 UTC,-73.988477,40.72312700000001,-73.984177,40.757587,1
8.5,2012-10-02 00:34:03 UTC,-73.984018,40.755191,-73.978509,40.734303,1
8.1,2010-08-17 23:12:52 UTC,-73.980942,40.750084,-73.991759,40.726851,1
5.5,2014-08-01 08:46:35 UTC,-73.988057,40.764688,-73.989337,40.758438,1
11.5,2014-10-11 00:15:00 UTC,-73.992267,40.736355,-73.977947,40.773447,6
4.0,2015-05-11 16:32:08 UTC,-73.98992919921875,40.74109649658203,-73.99525451660156,40.733970642089844,1
7.0,2015-01-18 13:54:45 UTC,-73.98922729492188,40.74879455566406,-73.98756408691406,40.758689880371094,2
8.1,2010-04-06 22:20:51 UTC,-74.001951,40.745779,-73.987241,40.729948,2
9.7,2010-03-20 01:52:00 UTC,-73.989515,40.720597,-73.98305699999997,40.748308,1
11.0,2015-06-27 02:36:55 UTC,-73.9889144897461,40.72202682495117,-73.98527526855469,40.74504470825195,2
15.5,2015-01-23 22:23:01 UTC,0.0,0.0,0.0,0.0,1
6.5,2011-08-02 16:05:00 UTC,-73.97075,40.75894,-73.96345500000002,40.771765,1
14.5,2013-10-24 16:09:00 UTC,-73.969945,40.765742,-73.984248,40.744512,1
5.5,2013-12-21 01:08:00 UTC,-74.008055,40.714952,-74.005792,40.740372,2
11.7,2011-07-18 08:03:42 UTC,-73.987255,40.724334000000006,-73.977298,40.756135,1
6.5,2014-04-11 01:01:15 UTC,-73.98945400000002,40.762801,-74.00364300000003,40.743399,1
12.5,2015-02-27 09:43:45 UTC,-73.9567108154297,40.771400451660156,-73.9722900390625,40.75249099731445,1
36.9,2011-06-15 20:54:00 UTC,-73.979618,40.687168,-73.781913,40.644382,2
5.5,2014-10-16 09:03:00 UTC,-73.980122,40.74589,-73.983313,40.73445200000001,1
7.3,2012-06-15 11:18:54 UTC,-73.975512,40.789824,-73.98228,40.770657,1
5.7,2009-05-06 14:53:49 UTC,-74.004014,40.731598,-73.999351,40.720873,1
13.5,2014-07-13 00:19:00 UTC,-73.989295,40.743925,-74.011572,40.7096,1
3.8,2009-03-03 23:06:04 UTC,-74.004947,40.718932,-74.009396,40.715339,1
14.1,2010-10-15 23:30:47 UTC,-74.00950999999998,40.72600900000001,-73.965104,40.755156,1
6.9,2010-08-07 15:55:00 UTC,-73.973147,40.756675,-73.986188,40.767545,1
3.0,2013-03-25 08:31:00 UTC,-74.01634,40.710177,-74.01634,40.710177,5
4.9,2009-02-22 10:37:09 UTC,-73.990707,40.755939,-73.97694399999997,40.747598,1
31.3,2011-01-28 10:30:33 UTC,-73.874449,40.773976,-73.969527,40.76100200000001,1
13.7,2011-05-05 23:13:00 UTC,-73.977968,40.78308300000001,-73.985342,40.73586,3
8.5,2013-05-17 23:55:00 UTC,-74.00093199999998,40.742037,-74.002597,40.721772,3
19.33,2014-04-26 20:43:00 UTC,-73.98445799999998,40.736802,-73.95002,40.727632,1
4.1,2009-03-28 17:06:00 UTC,-73.955787,40.772642,-73.953572,40.767217,5
23.5,2013-04-14 01:59:00 UTC,-74.006807,40.71905200000001,-73.992485,40.643427,1
3.3,2009-01-26 15:02:00 UTC,-73.96109799999998,40.760815,-73.95755,40.765685,5
7.3,2012-05-05 09:05:00 UTC,-73.976262,40.791042,-73.959973,40.77961,1
26.9,2010-04-17 09:40:09 UTC,-73.978483,40.689856,-73.963394,40.808839,1
8.5,2011-08-24 18:39:51 UTC,-73.94370699999997,40.776156,-73.962533,40.794762,3
8.5,2011-10-04 17:11:09 UTC,-73.963679,40.774346,-73.945136,40.808161,2
5.5,2013-05-27 01:14:39 UTC,-73.918021,40.765275,-73.905879,40.765731,1
16.5,2014-11-22 23:09:00 UTC,-73.954622,40.71671,-73.890103,40.729612,1
5.7,2011-04-25 21:15:00 UTC,-73.987587,40.770357,-73.990612,40.761137,1
5.3,2011-02-15 21:11:02 UTC,-73.994073,40.724806,-73.997752,40.734387,1
10.1,2009-02-09 00:08:00 UTC,-74.008088,40.722962,-73.997427,40.695583,2
15.5,2014-02-07 07:02:00 UTC,-73.988897,40.773917,-74.014737,40.715482,5
73.85,2015-03-05 15:41:18 UTC,-74.009521484375,40.713623046875,-74.18316650390625,40.68800735473633,1
7.0,2014-10-01 07:12:33 UTC,-73.9814,40.741186,-73.99234200000002,40.74924,1
8.5,2013-11-01 23:54:00 UTC,-73.99989000000002,40.743287,-73.984837,40.759932,2
6.9,2010-08-26 07:24:00 UTC,-73.97649,40.78042,-73.96994699999998,40.76378,2
8.9,2010-09-18 20:48:00 UTC,-73.98626999999998,40.730545,-73.97420699999998,40.757083,5
12.1,2011-12-09 12:36:00 UTC,-73.965598,40.758972,-73.997923,40.741152,1
3.7,2011-10-13 22:09:57 UTC,-74.0082,40.7221,-74.0077,40.7319,0
17.3,2010-04-19 22:21:00 UTC,-73.96165699999997,40.773665,-73.99486999999998,40.723205,1
4.0,2012-09-16 00:30:00 UTC,-73.979585,40.677562,-73.983802,40.672157,4
6.0,2014-03-02 02:09:00 UTC,-74.006777,40.73583,-74.003727,40.74829,5
11.5,2013-04-17 18:56:36 UTC,-73.974274,40.747132,-73.992863,40.73297700000001,1
4.5,2009-06-02 08:06:52 UTC,-73.98759100000002,40.756706,-73.982342,40.760491,1
7.0,2012-11-04 01:06:09 UTC,-73.99347399999998,40.752895,-73.978111,40.773175,1
10.9,2009-05-22 18:04:00 UTC,-73.96731199999998,40.79316,-73.991327,40.750075,1
4.9,2011-02-05 17:51:08 UTC,-73.94779,40.779064,-73.955628,40.772412,1
18.5,2011-04-23 12:09:00 UTC,-73.96184699999998,40.779457,-74.002935,40.706415,1
20.1,2011-08-20 04:48:10 UTC,-73.986452,40.700362,-73.91224799999998,40.769946,1
6.1,2011-08-17 23:27:00 UTC,-74.004828,40.721392,-73.991272,40.744972,2
6.9,2010-08-17 15:03:28 UTC,-73.959862,40.773575,-73.972277,40.758466,1
12.0,2013-06-13 09:41:08 UTC,-73.97995,40.77082100000001,-73.956564,40.771341,1
6.9,2009-05-02 22:10:34 UTC,-74.001817,40.740387,-73.996747,40.725534,2
52.0,2015-06-18 15:37:05 UTC,-73.98788452148438,40.71862411499024,-73.80126190185547,40.67263412475585,1
8.5,2010-05-04 09:29:52 UTC,-73.992439,40.756253,-73.966475,40.761253,1
7.7,2011-11-06 06:02:00 UTC,-73.98057,40.774805,-73.99112,40.750087,5
3.0,2014-09-01 03:06:00 UTC,-73.990825,40.728097,-73.98889,40.726947,1
12.5,2015-02-01 15:19:48 UTC,-73.99060821533203,40.72452163696289,-74.00920867919923,40.7045783996582,1
5.5,2014-04-22 10:47:36 UTC,-73.98591,40.746848,-73.993734,40.744862,1
14.5,2011-02-27 21:52:17 UTC,-73.997514,40.722458,-73.952744,40.786329,2
17.7,2011-09-14 08:31:00 UTC,-74.01642199999998,40.708152,-73.973567,40.758327,1
5.0,2014-02-16 03:19:13 UTC,-73.999691,40.714787,-73.99493299999997,40.725003,3
4.5,2010-11-09 05:54:00 UTC,-73.992132,40.749605,-74.00399499999997,40.752542,2
12.0,2013-10-11 20:03:10 UTC,-73.982058,40.762755,-73.983747,40.747506,1
6.1,2010-10-26 10:22:00 UTC,0.0,0.0,0.0,0.0,5
27.33,2014-11-27 07:01:00 UTC,-73.950717,40.775237,-73.88547,40.773172,1
19.5,2012-11-10 18:27:00 UTC,-73.97806700000002,40.760967,-74.009182,40.71673,1
6.0,2015-02-16 10:33:26 UTC,-73.98321533203125,40.74160385131836,-73.99412536621094,40.73528289794922,1
8.0,2013-07-25 20:04:00 UTC,-73.996945,40.742307,-74.001715,40.7192,2
8.9,2011-05-30 17:32:04 UTC,-73.969646,40.763442,-73.998678,40.739015,2
5.7,2012-05-22 22:00:00 UTC,-73.95584000000002,40.76401,-73.95579000000002,40.778605,1
6.1,2011-03-16 18:37:02 UTC,-73.968637,40.763283,-73.966574,40.755883,1
8.9,2009-10-14 21:53:00 UTC,-74.000653,40.718555,-73.980225,40.744328,2
22.5,2012-06-28 04:01:00 UTC,-73.981137,40.765612,-73.8705,40.773717,5
4.5,2013-02-17 21:30:31 UTC,-73.980005,40.76072,-73.987104,40.755929,1
11.0,2014-11-23 22:37:41 UTC,-73.988558,40.738699,-73.981421,40.762853,2
35.5,2014-11-18 18:12:00 UTC,-73.87456,40.77396,-73.98843000000002,40.7281,1
52.0,2014-01-27 14:30:00 UTC,-73.99741,40.736677,-74.01218,40.704995,6
22.0,2014-09-12 18:07:58 UTC,-74.000885,40.742512,-74.015235,40.708308,1
5.3,2009-05-20 05:29:00 UTC,-73.97148299999998,40.748343,-73.97046800000003,40.7627,1
7.7,2011-03-22 19:19:42 UTC,-73.988066,40.723861,-73.987522,40.745683,2
7.3,2011-11-22 09:34:29 UTC,-73.990941,40.734786,-73.971926,40.755287,1
5.0,2014-10-17 20:12:07 UTC,-73.968918,40.760982,-73.973979,40.762713,1
7.0,2013-08-16 15:55:30 UTC,-73.995166,40.74228,-73.989614,40.735918,1
6.1,2009-10-12 18:12:40 UTC,-73.970308,40.765114,-73.954948,40.769229,1
14.5,2014-04-04 13:19:57 UTC,-74.01615799999998,40.711357,-73.988538,40.735672,1
4.5,2011-03-03 19:31:00 UTC,-73.98454699999998,40.732967,-73.991738,40.72235300000001,5
10.0,2012-12-07 14:09:00 UTC,-73.961015,40.775395,-73.981912,40.779785,1
10.5,2009-04-15 18:22:58 UTC,-73.971377,40.767025,-73.98668,40.745159,1
27.3,2009-05-25 22:50:00 UTC,-73.870852,40.773668,-73.97658,40.669502,5
5.0,2014-05-25 19:49:42 UTC,-74.001811,40.728334,-73.99345100000002,40.722476,1
9.7,2012-02-08 00:27:35 UTC,-73.982602,40.756047,-73.94895799999998,40.773643,2
9.3,2010-07-16 23:24:00 UTC,-73.969222,40.79903,-73.946055,40.80384,1
6.1,2010-06-28 11:03:00 UTC,-73.985028,40.762955,-73.989533,40.758205,1
4.5,2012-08-08 23:56:51 UTC,-73.998727,40.73502,-73.987105,40.74626,1
12.1,2009-04-12 12:46:00 UTC,-73.96528,40.755093,-74.003755,40.727038,5
12.1,2009-07-19 15:10:32 UTC,-73.97658,40.788455,-73.989337,40.756937,1
8.5,2011-10-15 12:23:27 UTC,-73.9731,40.7552,-73.9822,40.7739,1
7.3,2010-07-17 15:04:00 UTC,-73.967177,40.772452,-73.989163,40.758642,2
3.7,2009-03-04 16:16:00 UTC,-73.971338,40.760938,-73.966358,40.767493,1
5.5,2015-05-14 20:42:34 UTC,-73.98606872558595,40.734619140625,-73.9808578491211,40.7288818359375,1
14.5,2013-12-15 17:57:00 UTC,-74.00277,40.744722,-73.981148,40.77948,6
13.0,2014-04-14 21:02:08 UTC,0.0,0.0,0.0,0.0,3
12.9,2009-07-29 17:40:05 UTC,-73.973058,40.760935,-73.991991,40.768813,1
7.7,2009-04-20 08:26:40 UTC,-73.978813,40.751198,-73.975205,40.765126,1
3.7,2009-11-13 22:15:48 UTC,-73.9839,40.737569,-73.985908,40.732619,2
5.7,2011-05-28 09:55:32 UTC,-73.981711,40.724397,-73.976363,40.739658,1
11.0,2012-11-24 20:57:48 UTC,-74.01055,40.712885,-73.99090799999998,40.755752,1
4.9,2009-12-19 13:47:34 UTC,-73.973085,40.764146,-73.96850699999997,40.75484,1
20.5,2009-07-05 01:30:00 UTC,-74.00541,40.721738,-73.959,40.813382,1
8.5,2013-01-23 15:14:00 UTC,-73.963823,40.774203,0.0,0.0,3
4.9,2009-11-16 14:33:32 UTC,-73.987627,40.746576,-73.98713000000002,40.754558,1
6.0,2015-01-01 11:00:56 UTC,-73.96460723876955,40.80727005004883,-73.97412109375,40.79177856445313,1
19.0,2013-03-15 09:42:47 UTC,-73.95365699999998,40.770897,-74.00675799999998,40.742548,1
10.5,2014-07-05 00:14:00 UTC,-73.988405,40.720157,-73.94159300000003,40.711897,1
16.5,2015-05-05 12:23:48 UTC,-73.9627914428711,40.775089263916016,-74.00483703613281,40.75166320800781,1
6.5,2012-03-19 17:59:00 UTC,-73.968707,40.76441,-73.976337,40.753987,5
23.0,2013-08-27 18:49:43 UTC,-73.986496,40.75606,-73.965987,40.712553,1
8.9,2011-08-04 02:58:26 UTC,-74.08775200000002,40.810947,-74.082364,40.809753,1
6.5,2011-11-20 20:30:00 UTC,-73.954422,40.773935,-73.9712,40.750915,4
9.7,2009-04-27 11:02:44 UTC,-73.980343,40.738517,-73.973327,40.761017,1
20.0,2015-03-18 14:03:42 UTC,-73.97068786621094,40.75830078125,-74.00386047363281,40.70758438110352,1
8.5,2009-08-02 22:03:00 UTC,-74.010103,40.72055200000001,-73.989968,40.700838,1
17.5,2014-06-27 23:02:56 UTC,-74.012059,40.72008,-73.98858299999998,40.760776,1
5.0,2013-03-08 13:40:00 UTC,-73.979547,40.735722,-73.972765,40.745062,6
11.0,2014-03-01 16:34:56 UTC,-74.008401,40.711771,-74.000138,40.727736,1
10.0,2014-01-02 08:12:27 UTC,-73.992243,40.724973,-73.980773,40.750593,2
4.1,2011-01-03 05:35:16 UTC,-73.93924,40.757469,-73.94821800000003,40.745745,1
5.7,2009-10-11 09:42:00 UTC,-73.952448,40.786865,-73.953688,40.771913,2
5.0,2013-01-16 22:10:00 UTC,-73.980462,40.765155,-73.98729,40.768638,5
17.5,2013-06-14 01:25:32 UTC,-73.988862,40.737248,-73.9983,40.686725,1
12.5,2014-06-30 12:00:16 UTC,-73.991851,40.750426,-73.967963,40.759945,1
4.5,2014-08-30 21:13:00 UTC,-73.95400500000002,40.790525,-73.965733,40.79029,1
5.0,2013-02-02 09:54:32 UTC,-73.98444599999998,40.747161,-73.97745400000002,40.754465,1
10.5,2013-02-28 10:54:00 UTC,-73.988513,40.737855,-73.981852,40.759112,1
8.1,2009-11-01 10:08:15 UTC,-73.991451,40.7495,-73.982977,40.764612,1
14.0,2015-06-02 08:45:58 UTC,-74.00730895996094,40.707908630371094,-74.01361083984375,40.71516036987305,1
7.0,2013-02-11 18:48:00 UTC,-73.959862,40.758247,-73.970302,40.764992,1
10.5,2011-02-02 19:15:46 UTC,-73.993651,40.691923,-74.014841,40.71689,1
9.5,2013-12-12 22:20:58 UTC,-73.994529,40.759817,-73.97766899999998,40.77702100000001,1
6.9,2011-01-11 09:57:00 UTC,-73.995808,40.7612,-73.995808,40.7612,1
10.0,2012-11-03 00:00:00 UTC,-73.95754699999998,40.776782,-73.98194699999998,40.743477,1
4.9,2011-05-18 00:28:00 UTC,-73.980652,40.750147,-73.976378,40.751403,1
20.6,2009-02-04 20:17:57 UTC,-73.990027,40.737023,-73.911272,40.768859,1
12.0,2013-07-15 19:33:00 UTC,-73.99712,40.73079,-74.006695,40.748717,1
10.9,2010-08-08 23:03:00 UTC,-74.01530699999998,40.714257,-73.994617,40.69803,1
8.1,2010-08-23 21:21:00 UTC,-73.991513,40.727193,-73.983772,40.753835,2
14.0,2015-05-22 21:35:36 UTC,-73.9935302734375,40.73616027832031,-73.97019958496094,40.75661849975585,1
6.1,2010-04-06 06:45:38 UTC,-73.965539,40.75876,-73.985039,40.741358,1
7.7,2011-11-12 19:43:00 UTC,-73.982225,40.768412,-73.97336800000002,40.760187,1
4.9,2009-03-27 08:53:56 UTC,-73.964557,40.763338,-73.97184,40.755933,1
8.5,2011-07-22 18:23:00 UTC,-73.988415,40.756248,-73.988407,40.731805,1
13.4,2009-02-27 04:25:51 UTC,-73.96389599999998,40.808191,-73.91405300000002,40.844086,1
5.7,2010-11-10 07:58:53 UTC,-73.99286500000002,40.756852,-73.98933199999998,40.769554,1
33.0,2015-06-12 00:53:03 UTC,-73.98554229736328,40.7603759765625,-73.84493255615234,40.71635437011719,1
31.07,2010-11-30 04:42:00 UTC,-73.988027,40.77487,-73.872415,40.77433,2
4.9,2010-02-03 12:17:07 UTC,-73.970871,40.752023,-73.98015600000002,40.750523,1
12.5,2011-06-30 20:17:43 UTC,-73.981983,40.775318,-73.94850799999998,40.823099,1
5.5,2013-11-19 19:41:00 UTC,-73.976447,40.748122,-73.980952,40.740292,2
7.5,2015-05-08 20:36:48 UTC,-73.98004913330078,40.78566360473633,-73.96470642089844,40.80183029174805,1
14.9,2011-06-19 15:37:28 UTC,-73.959503,40.782862,-74.008351,40.748943,1
34.33,2014-12-14 23:52:02 UTC,-73.862962,40.768791,-73.981637,40.762226,1
9.7,2011-08-11 18:25:00 UTC,-73.989807,40.73285,-73.97859,40.749783,1
24.5,2013-01-28 11:00:00 UTC,-73.78944,40.646412,-73.729697,40.706647,5
9.0,2014-08-21 04:04:00 UTC,-74.002625,40.74997000000001,-73.974087,40.75094,1
6.5,2013-04-13 10:12:00 UTC,-73.960285,40.779655,-73.94415699999998,40.775625,1
8.1,2011-07-06 09:08:39 UTC,-73.98479,40.728841,-74.006416,40.721488,1
8.5,2011-09-03 10:16:00 UTC,-73.976845,40.751873,-73.977533,40.774337,1
7.3,2010-03-12 00:58:06 UTC,-73.98998900000002,40.762306,-74.00279300000003,40.734387,1
8.1,2009-06-03 20:14:48 UTC,-73.97126,40.761051,-73.991284,40.750358,1
4.5,2012-03-30 00:20:34 UTC,-73.96374200000002,40.765619,-73.951737,40.773583,1
7.7,2011-06-19 09:51:00 UTC,-74.014657,40.718137,-73.998127,40.738787,4
16.5,2012-07-14 14:47:00 UTC,-73.984597,40.754613,-74.016708,40.704668,1
5.5,2014-02-02 15:07:20 UTC,-73.98568900000002,40.777805,-73.97368900000002,40.789437,1
11.5,2013-02-20 22:28:00 UTC,-73.979742,40.734997,-73.960247,40.775875,5
5.5,2014-11-18 08:50:38 UTC,-73.972964,40.756582,-73.969459,40.762629,1
4.9,2012-06-01 08:49:00 UTC,-73.979392,40.713835,-73.973623,40.743827,1
26.9,2011-08-29 15:25:34 UTC,-73.98292,40.74737,-73.86380600000003,40.769192,1
5.0,2014-03-03 11:47:51 UTC,-73.984677,40.753868,-73.987794,40.772246,1
24.0,2014-11-06 11:35:25 UTC,0.0,0.0,0.0,0.0,1
5.5,2014-09-10 03:09:53 UTC,-73.968571,40.796608,-73.979547,40.784629,1
8.5,2013-04-06 08:18:14 UTC,-73.991483,40.77054,-73.983514,40.754527,1
11.0,2013-03-25 18:45:56 UTC,-73.943366,40.789498,-73.958114,40.76681,2
6.1,2012-02-22 00:27:00 UTC,-73.997412,40.751972,-73.997412,40.751972,2
12.0,2014-07-28 23:36:00 UTC,-73.989758,40.752177,-73.953625,40.785062,1
22.5,2015-04-25 19:56:01 UTC,-73.98736572265625,40.73307800292969,-73.94075775146483,40.70348358154297,1
5.7,2009-05-30 17:54:00 UTC,-73.952413,40.778108,-73.952543,40.766798,3
14.5,2011-06-04 22:51:00 UTC,-73.99693,40.725137,-73.963607,40.765947,1
10.5,2013-04-06 21:51:00 UTC,-73.955287,40.782917,-73.96755,40.806002,1
11.3,2010-05-08 21:07:22 UTC,0.0,0.0,0.0,0.0,2
10.5,2012-09-15 07:34:50 UTC,-73.986142,40.726586,-73.9948,40.750281,1
21.5,2013-05-17 09:14:45 UTC,-73.97694399999997,40.751998,-74.009988,40.72131,1
5.0,2015-02-22 02:17:15 UTC,-74.0047607421875,40.71905517578125,-74.00560760498048,40.711280822753906,1
6.0,2014-07-01 18:14:14 UTC,-73.982153,40.76921,-73.988444,40.774969,1
4.1,2010-02-24 08:57:00 UTC,-73.975815,40.757358,-73.97046,40.76229,1
4.5,2014-06-06 15:59:00 UTC,-73.96979300000002,40.76557,-73.963392,40.774545,5
28.05,2009-02-23 16:56:14 UTC,-73.870588,40.77365,-73.96282,40.763445,1
6.5,2009-05-12 20:57:00 UTC,-73.98303,40.75068,-73.961977,40.795455,1
3.5,2014-01-24 15:46:00 UTC,-73.980692,40.779912,-73.972217,40.760187,1
